Row_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_id,Category,Sub_Category,Product_Name,Sales
138,13/10/2017,19/10/2017,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176
139,13/10/2017,19/10/2017,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88
140,13/10/2017,19/10/2017,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12
141,5/9/2017,7/9/2017,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,10004848,Furniture,Furnishings,Howard Miller 13-3/4 Diameter Brushed Chrome Round Wall Clock,82.8
142,18/09/2018,23/09/2018,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,10000940,Office Supplies,Art,Newell 343,8.82
143,18/09/2018,23/09/2018,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86
144,18/09/2018,23/09/2018,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,10004327,Office Supplies,Paper,Xerox 1911,143.7
145,22/12/2018,27/12/2018,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055,Central,10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43
146,7/9/2016,12/9/2016,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,West,10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93
147,22/10/2015,28/10/2015,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055,East,10000521,Furniture,Furnishings,Seth Thomas 14 Putty-Colored Wall Clock,93.888
148,5/12/2017,9/12/2017,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,10000215,Technology,Phones,Plantronics Cordless�Phone Headset�with In-line Volume - M214C,384.45
149,5/12/2017,9/12/2017,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97
150,5/12/2017,9/12/2017,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84
151,5/12/2017,9/12/2017,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55
152,13/03/2017,16/03/2017,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92
153,13/03/2017,16/03/2017,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded�Headset,203.184
154,31/05/2016,2/6/2016,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,10001950,Office Supplies,Paper,Southworth 25 perc Cotton Antique Laid Paper & Envelopes,58.38
155,31/05/2016,2/6/2016,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,10002254,Office Supplies,Paper,Xerox 1883,105.52
156,31/05/2016,2/6/2016,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88
157,28/05/2016,3/6/2016,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,98105,West,10001547,Office Supplies,Art,Newell 311,6.63
158,1/3/2015,6/3/2015,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,10004063,Furniture,Chairs,Global Deluxe High-Back Managers Chair,457.568
159,20/11/2017,24/11/2017,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,10002475,Office Supplies,Labels,Avery 519,14.62
160,20/11/2017,24/11/2017,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,10004536,Technology,Phones,Avaya 5420 Digital phone,944.93
161,11/5/2017,12/5/2017,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045,West,10002751,Office Supplies,Paper,Xerox 1920,5.98
162,28/12/2016,31/12/2016,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134,East,10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384
163,16/11/2017,20/11/2017,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220,West,10001990,Office Supplies,Envelopes,Staple envelope,28.4
164,7/11/2017,11/11/2017,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,98115,West,10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68
165,8/9/2015,12/9/2015,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936
166,8/9/2015,12/9/2015,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952
167,8/9/2015,12/9/2015,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928
168,8/9/2015,12/9/2015,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06
169,8/9/2015,12/9/2015,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064
170,8/9/2015,12/9/2015,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98
171,8/9/2015,12/9/2015,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976
172,5/8/2015,9/8/2015,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6� x 11�",20.94
173,5/8/2015,9/8/2015,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,10001144,Office Supplies,Paper,Xerox 1913,110.96
174,5/8/2015,9/8/2015,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144
175,14/09/2015,19/09/2015,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448
176,14/09/2015,19/09/2015,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,10003148,Office Supplies,Labels,Avery 51,20.16
177,21/04/2018,25/04/2018,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Houston,Texas,77036,Central,10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264
178,21/11/2016,23/11/2016,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802
179,21/11/2016,23/11/2016,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88
180,15/12/2016,19/12/2016,Standard Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,10009,East,10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28
181,5/12/2015,9/12/2015,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816
182,5/12/2015,9/12/2015,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,10004659,Technology,Accessories,Imation�Secure+ Hardware Encrypted USB 2.0�Flash Drive; 16GB,408.744
183,19/11/2015,24/11/2015,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,10003273,Technology,Phones,AT&T TR1909W,503.96
184,19/11/2015,24/11/2015,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95
185,19/11/2015,24/11/2015,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29
186,28/11/2017,2/12/2017,Standard Class,SK-19990,Sally Knutson,Consumer,United States,Fairfield,Connecticut,6824,East,10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16
187,26/08/2015,30/08/2015,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Los Angeles,California,90032,West,10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8
188,16/07/2017,22/07/2017,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224
189,16/07/2017,22/07/2017,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016
190,12/10/2016,14/10/2016,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136
191,12/10/2016,14/10/2016,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,10001552,Technology,Phones,I Needs 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76
192,12/10/2016,14/10/2016,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,10000061,Office Supplies,Paper,Xerox 205,51.84
193,12/10/2016,14/10/2016,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352
194,12/10/2016,14/10/2016,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9
195,31/10/2016,6/11/2016,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,Redlands,California,92374,West,10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28
196,21/03/2015,25/03/2015,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,45011,East,10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408
197,21/03/2015,25/03/2015,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,45011,East,10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048
198,6/11/2018,13/11/2018,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Westfield,New Jersey,7090,East,10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26
199,6/7/2018,13/07/2018,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,19120,East,10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2 x 11, Light Blue",2.946
200,6/7/2018,13/07/2018,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,19120,East,10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056
201,24/06/2018,29/06/2018,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Akron,Ohio,44312,East,10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744
202,3/8/2015,5/8/2015,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,80219,West,10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75
203,3/8/2015,5/8/2015,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,80219,West,10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6
204,17/12/2018,21/12/2018,Second Class,LC-17140,Logan Currie,Consumer,United States,Dallas,Texas,75220,Central,10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284
205,3/6/2018,7/6/2018,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Franklin,Tennessee,37064,South,10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168
206,9/12/2018,14/12/2018,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Whittier,California,90604,West,10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.768
207,1/12/2018,7/12/2018,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92
208,1/12/2018,7/12/2018,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98
209,1/12/2018,7/12/2018,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92
210,1/12/2018,7/12/2018,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52.29
211,1/12/2018,7/12/2018,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99
212,9/2/2016,13/02/2016,Second Class,MS-17980,Michael Stewart,Corporate,United States,Dallas,Texas,75220,Central,10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.8
213,2/1/2016,9/1/2016,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,10004544,Office Supplies,Labels,Avery 505,23.68
214,2/1/2016,9/1/2016,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,10004695,Furniture,Bookcases,OSullivan 2-Door Barrister Bookcase in Odessa Pine,452.45
215,2/1/2016,9/1/2016,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,10002844,Technology,Phones,Speck Products Candyshell Flip Case,62.982
216,2/1/2016,9/1/2016,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188
217,2/1/2016,9/1/2016,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584
218,28/10/2017,1/11/2017,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,90032,West,10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06
219,28/10/2017,1/11/2017,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,90032,West,10002563,Technology,Phones,Adtran 1202752G1,302.376
220,24/12/2016,27/12/2016,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584
221,24/12/2016,27/12/2016,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704
222,24/12/2016,27/12/2016,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,19.776
223,24/12/2016,27/12/2016,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,10000087,Furniture,Furnishings,Executive Impressions 14 Two-Color Numerals Wall Clock,72.704
224,24/12/2016,27/12/2016,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,479.988
225,24/12/2016,27/12/2016,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168
226,9/8/2016,16/08/2016,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,48227,Central,10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2
227,9/8/2016,16/08/2016,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,48227,Central,10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,622.45
228,9/8/2016,16/08/2016,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,48227,Central,10002485,Office Supplies,Storage,Rogers Deluxe File Chest,21.98
